"126","Clinton","My vision of america is an america where everyon ha a place if you re will to work hard you do your part you contribut to the commun that s what america is that s what we want america to be for our children and our grandchildren It s also veri short-sight and even danger to be engag in the kind of demagog rhetor that donald ha about muslim We need american muslim to be part of our eye and ear on our front line I ve work with a lot of differ muslim group around america I ve met with a lot of them and I ve heard how import it is for them to feel that they are want and includ and part of our countri part of our homeland secur and that s what I want to see It s also import I intend to defeat isi to do so in a coalit with major muslim nation right now a lot of those nation are hear what donald say and wonder whi should we cooper with the american and thi is a gift to isi and the terrorist violent jihadist terrorist We are not at war with islam and it is a mistak and it play into the hand of the terrorist to act as though we are So I want a countri where citizen like you and your famili are just as welcom as anyon els","10/9/16"
"128","Trump","first of all captain khan is an american hero and if I were presid at that time he would be aliv today becaus unlik her who vote for the war without know what she wa do I would not have had our peopl in iraq iraq wa disast So he would have been aliv today the muslim ban is someth that in some form ha morph into a extrem vet from certain area of the world hillari clinton want to allow hundr of thousand -- excus me excus me","10/9/16"
"130","Trump","whi don t you interrupt her you interrupt me all the time","10/9/16"
"132","Trump","whi don t you interrupt her","10/9/16"
"134","Trump","It s call extrem vet We are go to area like syria where they re come in by the ten of thousand becaus of barack obama and hillari clinton want to allow a 550 percent increas over obama peopl are come into our countri like we have no idea who they are where they are from what their feel about our countri is and she want 550 percent more thi is go to be the great trojan hors of all time We have enough problem in thi countri I believ in build safe zone I believ in have other peopl pay for them as an exampl the gulf state who are not carri their weight but they have noth but money and take care of peopl but I don t want to have with all the problem thi countri ha and all of the problem that you see go on hundr of thousand of peopl come in from syria when we know noth about them We know noth about their valu and we know noth about their love for our countri","10/9/16"
"136","Clinton","well first of all I will not let anyon into our countri that I think pose a risk to us but there are a lot of refuge women and children -- think of that pictur we all saw of that 4-year-old boy with the blood on hi forehead becaus he d been bomb by the russian and syrian air forc there are children suffer in thi catastroph war larg I believ becaus of russian aggress and we need to do our part We by no mean are carri anywher near the load that europ and other are but we will have vet that is as tough as it need to be from our profession our intellig expert and other but it is import for us as a polici you know not to say as donald ha said we re go to ban peopl base on a religion how do you do that We are a countri found on religi freedom and liberti how do we do what he ha advoc without caus great distress within our own counti are we go to have religi test when peopl fli into our countri and how do we expect to be abl to implement those So I thought that what he said wa extrem unwis and even danger and inde you can look at the propaganda on a lot of the terrorist site and what donald trump say about muslim is use to recruit fighter becaus they want to creat a war between us and the final thing I would say thi is the 10th or 12th time that he s deni be for the war in iraq We have it on tape the entir press corp ha look at it It s been debunk but it never stop him from say whatev he want to say","10/9/16"
"137","Trump","that s not been debunk","10/9/16"
"138","Clinton","So pleas","10/9/16"
"139","Trump","that ha not been debunk","10/9/16"
"140","Clinton","go to hillaryclinton com and you can see it","10/9/16"
"141","Trump","I wa against -- I wa against the war in iraq ha not been debunk and you vote for it and you shouldn t have well I just want to say","10/9/16"
"143","Trump","excus me she just went about 25 second over her time","10/9/16"
"145","Trump","could I just respond to thi pleas","10/9/16"
"147","Trump","hillari clinton in term of have peopl come into our countri we have mani crimin illeg alien when we want to send them back to their countri their countri say we don t want them In some case they re murder drug lord drug problem and they don t want them and hillari clinton when she wa secretari of state said that s OK we can t forc it into their countri let me tell you I m go to forc them right back into their countri they re murder and some veri bad peopl and I will tell you veri strongli when berni sander said she had bad judgment she ha realli bad judgment becaus we are let peopl into thi countri that are go to caus problem and crime like you ve never seen We re also let drug pour through our southern border at a record clip At a record clip and it shouldn t be allow to happen ice just endors me they ve never endors a presidenti candid the border patrol agent 16 500 just recent endors me and they endors me becaus I understand the border she doesn t she want amnesti for everybodi come right in come right over It s a horribl thing she s do she s got bad judgment and honestli so bad that she should never be presid of the unit state that I can tell you","10/9/16"
"149","Clinton","well right As I recal that wa someth I said about abraham lincoln after have seen the wonder steven spielberg movi call lincoln It wa a master class watch presid lincoln get the congress to approv the 13th amend It wa principl and it wa strateg and I wa make the point that it is hard sometim to get the congress to do what you want to do and you have to keep work at it and ye presid lincoln wa tri to convinc some peopl he use some argument convinc other peopl he use other argument that wa a great -- I thought a great display of presidenti leadership but you know let s talk about what s realli go on here martha becaus our intellig commun just came out and said in the last few day that the kremlin mean putin and the russian govern are direct the attack the hack on american account to influenc our elect and wikileak is part of that as are other site where the russian hack inform we don t even know if it s accur inform and then they put it out We have never in the histori of our countri been in a situat where an adversari a foreign power is work so hard to influenc the outcom of the elect and believ me they re not do it to get me elect they re do it to tri to influenc the elect for donald trump","10/9/16"
"150","Clinton","now mayb becaus he ha prais putin mayb becaus he say he agre with a lot of what putin want to do mayb becaus he want to do busi in moscow I don t know the reason but we deserv answer and we should demand that donald releas all of hi tax return so that peopl can see what are the entangl and the financi relationship that he ha","10/9/16"
"152","Clinton","with the russian and other foreign power","10/9/16"
"154","Trump","well I think I should respond becaus -- so ridicul look now she s blame -- she got caught in a total lie her paper went out to all her friend at the bank goldman sach and everybodi els and she said thing -- wikileak that just came out and she lie now she s blame the lie on the late great abraham lincoln that s one that I haven t","10/9/16"
"156","Trump","OK honest abe honest abe never lie that s the good thing that s the big differ between abraham lincoln and you that s a big big differ We re talk about some differ but as far as other element of what she wa say I don t know putin I think it would be great if we got along with russia becaus we could fight isi togeth as an exampl but I don t know putin but I notic anytim anyth wrong happen they like to say the russian are -- she doesn t know if it s the russian do the hack mayb there is no hack but they alway blame russia and the reason they blame russia becaus they think they re tri to tarnish me with russia I know noth about russia I know -- I know about russia but I know noth about the inner work of russia I don t deal there I have no busi there I have no loan from russia I have a veri veri great balanc sheet so great that when I did the old post offic on pennsylvania avenu the unit state govern becaus of my balanc sheet which they actual know veri well chose me to do the old post offic between the white hous and congress chose me to do the old post offic one of the primari area thing in fact perhap the primari thing wa balanc sheet but I have no loan with russia you could go to the unit state govern and they would probabl tell you that becaus they know my sheet veri well in order to get that develop I had to have now the tax are a veri simpl thing As soon as I have -- first of all I pay hundr of million of dollar in tax mani of her friend took bigger deduct warren buffett took a massiv deduct soro who s a friend of her took a massiv deduct mani of the peopl that are give her all thi money that she can do mani more commerci than me gave her -- took massiv deduct I pay hundr of million of dollar in tax but -- but as soon as my routin audit is finish I ll releas my return I ll be veri proud to they re actual quit great","10/9/16"
"161","Trump","well one thing I d do is get rid of carri interest one of the greatest provis for peopl like me to be honest with you I give up a lot when I run becaus I knock out the tax code and she could have done thi year ago by the way she s a unit state -- she wa a unit state senat she complain that donald trump took advantag of the tax code well whi didn t she chang it whi didn t you chang it when you were a senat the reason you didn t is that all your friend take the same advantag that I do and I do you have provis in the tax code that frankli we could chang but you wouldn t chang it becaus all of these peopl gave you the money so you can take neg ad on donald trump but -- and I say that about a lot of thing you know I ve heard hillari complain about so mani differ thing over the year I wish you would have done thi but she s been there for 30 year she s been do thi stuff she never chang and she never will chang she never will chang We re get rid of carri interest provis I m lower tax actual becaus I think it s so import for corpor becaus we have corpor leav -- massiv corpor and littl one littl one can t form We re get rid of regul which goe hand in hand with the lower of the tax but we re bring the tax rate down from 35 percent to 15 percent We re cut tax for the middl class and I will tell you we are cut them big leagu for the middl class and I will tell you hillari clinton is rais your tax folk you can look at me she s rais your tax realli high and what that s go to do is a disast for the countri but she is rais your tax and I m lower your tax that in itself is a big differ We are go to be thrive again We have no growth in thi countri there s no growth If china ha a gdp of 7 percent it s like a nation catastroph We re down at 1 percent and that s like no growth and we re go lower in my opinion and a lot of it ha to do with the fact that our tax are so high just about the highest in the world and I m bring them down to one of the lower in the world and I think it s so import -- one of the most import thing we can do but she is rais everybodi s tax massiv","10/9/16"
"163","Clinton","well everyth you ve heard just now from donald is not true I m sorri I have to keep say thi but he live in an altern realiti and it is sort of amus to hear somebodi who hasn t paid feder incom tax in mayb 20 year talk about what he s go to do but I ll tell you what he s go to do hi plan will give the wealthi and corpor the biggest tax cut they ve ever had more than the bush tax cut by at least a factor of two donald alway take care of donald and peopl like donald and thi would be a massiv gift and inde the way that he talk about hi tax cut would end up rais tax on middle-class famili million of middle-class famili now here s what I want to do I have said nobodi who make less than 250 000 a year -- and that s the vast major of american as you know -- will have their tax rais becaus I think we ve got to go where the money is and the money is with peopl who have taken advantag of everi singl break in the tax code and ye when I wa a senat I did vote to close corpor loophol I vote to close I think one of the loophol he took advantag of when he claim a billion-dollar loss that enabl him to avoid pay tax I want to have a tax on peopl who are make a million dollar It s call the buffett rule ye warren buffett is the one who s gone out and said somebodi like him should not be pay a lower tax rate than hi secretari I want to have a surcharg on incom abov 5 million We have to make up for lost time becaus I want to invest in you I want to invest in hard-work famili and I think it s been unfortun but it s happen that sinc the great recess the gain have all gone to the top and we need to revers that peopl like donald who paid zero in tax zero for our vet zero for our militari zero for health and educ that is wrong","10/9/16"
"165","Clinton","and we re go to make sure that nobodi no corpor and no individu can get away without pay hi fair share to support our countri","10/9/16"
"167","Trump","Of cours I do Of cours I do and so do all of her donor or most of her donor I know mani of her donor her donor took massiv tax write-off","10/9/16"
"169","Trump","A lot of my -- excus me anderson -- a lot of my write- off wa depreci and other thing that hillari as a senat allow and she ll alway allow it becaus the peopl that give her all thi money they want it that s whi see I understand the tax code better than anybodi that s ever run for presid hillari clinton -- and it s extrem complex -- hillari clinton ha friend that want all of these provis includ they want the carri interest provis which is veri import to wall street peopl but they realli want the carri interest provis which I believ hillari s leav veri interest whi she s leav carri interest but I will tell you that number one I pay tremend number of tax I absolut use it and so did warren buffett and so did georg soro and so did mani of the other peopl that hillari is get money from now I won t mention their name becaus they re rich but they re not famou So we won t make them famou","10/9/16"
"171","Trump","No but I pay tax and I pay feder tax too but I have a write-off a lot of it s depreci which is a wonder charg I love depreci you know she s given it to us hey if she had a problem -- for 30 year she s been do thi anderson I say it all the time she talk about health care whi didn t she do someth about it she talk about tax whi didn t she do someth about it she doesn t do anyth about anyth other than talk with her it s all talk and no action","10/9/16"
"173","Trump","and again berni sander it s realli bad judgment she ha made bad judgment not onli on tax she s made bad judgment on libya on syria on iraq I mean her and obama whether you like it or not the way they got out of iraq the vacuum they ve left that s whi isi form in the first place they start from that littl area and now they re in 32 differ nation hillari congratul great job","10/9/16"
"175","Clinton","well here we go again I ve been in favor of get rid of carri interest for year start when I wa a senat from new york but that s not the point here","10/9/16"
"176","Trump","whi didn t you do it whi didn t you do it","10/9/16"
"178","Clinton","becaus I wa a senat with a republican presid","10/9/16"
"179","Trump","Oh realli","10/9/16"
"180","Clinton","I will be the presid and we will get it done that s exactli right","10/9/16"
"181","Trump","you could have done it if you were an effect -- if you were an effect senat you could have done it If you were an effect senat you could have done it but you were not an effect senat","10/9/16"
"183","Clinton","you know under our constitut presid have someth call veto power look he ha now said repeatedli 30 year thi and 30 year that So let me talk about my 30 year in public servic I m veri glad to do so eight million kid everi year have health insur becaus when I wa first ladi I work with democrat and republican to creat the children s health insur program hundr of thousand of kid now have a chanc to be adopt becaus I work to chang our adopt and foster care system after 9 11 I went to work with republican mayor governor and presid to rebuild new york and to get health care for our first respond who were suffer becaus they had run toward danger and gotten sicken by it hundr of thousand of nation guard and reserv member have health care becaus of work that I did and children have safer medicin becaus I wa abl to pass a law that requir the dose to be more care done when I wa secretari of state I went around the world advoc for our countri but also advoc for women s right to make sure that women had a decent chanc to have a better life and negoti a treati with russia to lower nuclear weapon four hundr piec of legisl have my name on it as a sponsor or cosponsor when I wa a senat for eight year I work veri hard and wa veri proud to be re-elect in new york by an even bigger margin than I had been elect the first time and as presid I will take that work that bipartisan work that find common ground becaus you have to be abl to get along with peopl to get thing done in washington","10/9/16"
"185","Clinton","I ve proven that I can and for 30 year I ve produc result for peopl","10/9/16"
"188","Trump","she said a lot of thing that were fals I mean I think we should be allow to mayb","10/9/16"
"190","Trump","excus me becaus she ha been a disast as a senat A disast","10/9/16"
"192","Clinton","well the situat in syria is catastroph and everi day that goe by we see the result of the regim by assad in partnership with the iranian on the ground the russian in the air bombard place in particular aleppo where there are hundr of thousand of peopl probabl about 250 000 still left and there is a determin effort by the russian air forc to destroy aleppo in order to elimin the last of the syrian rebel who are realli hold out against the assad regim russia hasn t paid ani attent to isi they re interest in keep assad in power So I when I wa secretari of state advoc and I advoc today a no-fli zone and safe zone We need some leverag with the russian becaus they are not go to come to the negoti tabl for a diplomat resolut unless there is some leverag over them and we have to work more close with our partner and alli on the ground but I want to emphas that what is at stake here is the ambit and the aggress of russia russia ha decid that it s all in in syria and they ve also decid who they want to see becom presid of the unit state too and it s not me I ve stood up to russia I ve taken on putin and other and I would do that as presid I think wherev we can cooper with russia that s fine and I did as secretari of state that s how we got a treati reduc nuclear weapon It s how we got the sanction on iran that put a lid on the iranian nuclear program without fire a singl shot So I would go to the negoti tabl with more leverag than we have now but I do support the effort to investig for crime war crime commit by the syrian and the russian and tri to hold them account","10/9/16"
"194","Trump","first of all she wa there as secretari of state with the so-cal line in the sand which","10/9/16"
"195","Clinton","No I wasn t I wa gone I hate to interrupt you but at some point","10/9/16"
"196","Trump","OK but you were in contact -- excus me you were","10/9/16"
"197","Clinton","At some point we need to do some fact-check here","10/9/16"
"198","Trump","you were in total contact with the white hous and perhap sadli obama probabl still listen to you I don t think he would be listen to you veri much anymor obama draw the line in the sand It wa laugh at all over the world what happen now with that be said she talk tough against russia but our nuclear program ha fallen way behind and they ve gone wild with their nuclear program not good our govern shouldn t have allow that to happen russia is new in term of nuclear We are old We re tire We re exhaust in term of nuclear A veri bad thing now she talk tough she talk realli tough against putin and against assad she talk in favor of the rebel she doesn t even know who the rebel are you know everi time we take rebel whether it s in iraq or anywher els we re arm peopl and you know what happen they end up be wors than the peopl look at what she did in libya with gadhafi gadhafi s out It s a mess and by the way isi ha a good chunk of their oil I m sure you probabl have heard that It wa a disast becaus the fact is almost everyth she s done in foreign polici ha been a mistak and it s been a disast but if you look at russia just take a look at russia and look at what they did thi week where I agre she wasn t there but possibl she s consult We sign a peac treati everyon s all excit well what russia did with assad and by the way with iran who you made veri power with the dumbest deal perhap I ve ever seen in the histori of deal-mak the iran deal with the 150 billion with the 1 7 billion in cash which is enough to fill up thi room but look at that deal iran now and russia are now against us So she want to fight she want to fight for rebel there s onli one problem you don t even know who the rebel are So what s the purpos","10/9/16"
"200","Trump","and one thing I have to say","10/9/16"
"202","Trump","I don t like assad at all but assad is kill isi russia is kill isi and iran is kill isi and those three have now line up becaus of our weak foreign polici","10/9/16"
"206","Trump","OK He and I haven t spoken and I disagre I disagre","10/9/16"
"208","Trump","I think you have to knock out isi right now syria is fight isi We have peopl that want to fight both at the same time but syria is no longer syria syria is russia and it s iran who she made strong and kerri and obama made into a veri power nation and a veri rich nation veri veri quickli veri veri quickli I believ we have to get isi We have to worri about isi befor we can get too much more involv she had a chanc to do someth with syria they had a chanc and that wa the line and she didn t","10/9/16"
"210","Trump","I think aleppo is a disast humanitarian-wis","10/9/16"
"212","Trump","I think that it basic ha fallen OK It basic ha fallen let me tell you someth you take a look at mosul the biggest problem I have with the stupid of our foreign polici we have mosul they think a lot of the isi leader are in mosul So we have announc come out of washington and come out of iraq we will be attack mosul in three week or four week well all of these bad leader from isi are leav mosul whi can t they do it quietli whi can t they do the attack make it a sneak attack and after the attack is made inform the american public that we ve knock out the leader we ve had a tremend success peopl leav whi do they have to say we re go to be attack mosul within the next four to six week which is what they re say how stupid is our countri","10/9/16"
"214","Trump","I can t think of ani I can t think of ani and I m pretti good at it","10/9/16"
"216","Trump","and we have gener flynn and we have -- look I have 200 gener and admir who endors me I have 21 congression medal of honor recipi who endors me We talk about it all the time they understand whi can t they do someth secret where they go in and they knock out the leadership how -- whi would these peopl stay there I ve been read now","10/9/16"
"218","Trump","for week -- I ve been read now for week about mosul that it s the harbor of where -- you know between raqqa and mosul thi is where they think the isi leader are whi would they be say -- they re not stay there anymor they re gone becaus everybodi s talk about how iraq which is us with our leadership goe in to fight mosul now with these 200 admir and gener they can t believ it all I say is thi gener georg patton gener dougla macarthur are spin in their grave at the stupid of what we re do in the middl east","10/9/16"
"220","Clinton","I would not use american ground forc in syria I think that would be a veri seriou mistak I don t think american troop should be hold territori which is what they would have to do as an occupi forc I don t think that is a smart strategi I do think the use of special forc which we re use the use of enabl and trainer in iraq which ha had some posit effect are veri much in our interest and so I do support what is happen but let me just","10/9/16"
"222","Clinton","well martha I hope that by the time I -- if I m fortun","10/9/16"
"223","Trump","everyth","10/9/16"
"224","Clinton","I hope by the time I am presid that we will have push isi out of iraq I do think that there is a good chanc that we can take mosul and you know donald say he know more about isi than the gener No he doesn t there are a lot of veri import plan go on and some of it is to signal to the sunni in the area as well as kurdish peshmerga fighter that we all need to be in thi and that take a lot of plan and prepar I would go after baghdadi I would specif target baghdadi becaus I think our target of Al qaida leader -- and I wa involv in a lot of those oper highli classifi one -- made a differ So I think that could help I would also consid arm the kurd the kurd have been our best partner in syria as well as iraq and I know there s a lot of concern about that in some circl but I think they should have the equip they need so that kurdish and arab fighter on the ground are the princip way that we take raqqa after push isi out of iraq","10/9/16"
"226","Trump","you know what s funni she went over a minut over and you don t stop her when I go one second over it s like a big deal","10/9/16"
"228","Trump","It s realli -- it s realli veri interest","10/9/16"
"232","Trump","absolut I mean she call our peopl deplor a larg group and irredeem I will be a presid for all of our peopl and I ll be a presid that will turn our inner citi around and will give strength to peopl and will give econom to peopl and will bring job back becaus nafta sign by her husband is perhap the greatest disast trade deal in the histori of the world not in thi countri It strip us of manufactur job We lost our job We lost our money We lost our plant It is a disast and now she want to sign tpp even though she say now she s for it she call it the gold standard and by the way at the last debat she lie becaus it turn out that she did say the gold standard and she said she didn t say it they actual said that she lie OK and she lie but she s lie about a lot of thing","10/9/16"
"233","Trump","I would be a presid for all of the peopl african- american the inner citi devast what s happen to our inner citi she s been talk about it for year As usual she talk about it noth happen she doesn t get it done same with the latino american the hispan american the same exact thing they talk they don t get it done you go into the inner citi and -- you see it s 45 percent poverti african- american now 45 percent poverti in the inner citi the educ is a disast job are essenti nonexist I mean it s -- you know and I ve been say at big speech where I have 20 000 and 30 000 peopl what do you have to lose It can t get ani wors and she s been talk about the inner citi for 25 year noth s go to ever happen let me tell you if she s presid of the unit state noth s go to happen It s just go to be talk and all of her friend the tax we were talk about and I would just get it by osmosi she s not do ani me favor but by do all the other favor she s do me favor","10/9/16"
"235","Trump","but I will tell you she s all talk It doesn t get done all you have to do is take a look at her senat run take a look at upstat new york","10/9/16"
"237","Trump","It turn out to be a disast","10/9/16"
"239","Clinton","well 67 percent of the peopl vote to re-elect me when I ran for my second term and I wa veri proud and veri humbl by that Mr carter I have tri my entir life to do what I can to support children and famili you know right out of law school I went to work for the children s defens fund and donald talk a lot about you know the 30 year I ve been in public servic I m proud of that you know I start off as a young lawyer work against discrimin against african-american children in school and in the crimin justic system I work to make sure that kid with disabl could get a public educ someth that I care veri much about I have work with latino -- one of my first job in polit wa down in south texa regist latino citizen to be abl to vote So I have a deep devot to use your absolut correct word to make sure that an everi american feel like he or she ha a place in our countri and I think when you look at the letter that I get a lot of peopl are worri that mayb they wouldn t have a place in donald trump s america they write me and one woman wrote me about her son felix she adopt him from ethiopia when he wa a toddler He s 10 year old now thi is the onli one countri he s ever known and he listen to donald on TV and he said to hi mother one day will he send me back to ethiopia if he get elect you know children listen to what is be said To go back to the veri veri first question and there s a lot of fear -- in fact teacher and parent are call it the trump effect bulli is up A lot of peopl are feel you know uneasi A lot of kid are express their concern So first and foremost I will do everyth I can to reach out to everybodi","10/9/16"
"241","Clinton","democrat republican independ peopl across our countri If you don t vote for me I still want to be your presid","10/9/16"
"243","Clinton","I want to be the best presid I can be for everi american","10/9/16"
"245","Clinton","well within hour I said that I wa sorri about the way I talk about that becaus my argument is not with hi support It s with him and with the hate and divis campaign that he ha run and the incit of violenc at hi ralli and the veri brutal kind of comment about not just women but all american all kind of american and what he ha said about african-american and latino about muslim about pow about immigr about peopl with disabl he s never apolog for and so I do think that a lot of the tone and tenor that he ha said -- I m proud of the campaign that berni sander and I ran We ran a campaign base on issu not insult and he is support me 100 percent","10/9/16"
"247","Clinton","becaus we talk about what we want to do We might have had some differ and we had a lot of debat","10/9/16"
"249","Trump","but we believ that we could make the countri better and I wa proud of that","10/9/16"
"251","Trump","We have a divid nation We have a veri divid nation you look at charlott you look at baltimor you look at the violenc that s take place in the inner citi chicago you take a look at washington D C We have an increas in murder within our citi the biggest in 45 year We have a divid nation becaus peopl like her -- and believ me she ha tremend hate in her heart and when she said deplor she meant it and when she said irredeem they re irredeem you didn t mention that but when she said they re irredeem to me that might have been even wors","10/9/16"
"253","Trump","she s got tremend -- she s got tremend hatr and thi countri cannot take anoth four year of barack obama and that s what you re get with her","10/9/16"
"255","Trump","No there wasn t check out a sex tape It wa just take a look at the person that she built up to be thi wonder girl scout who wa no girl scout","10/9/16"
"257","Trump","By the way just so you understand when she said 3 o clock in the morn take a look at benghazi she said who is go to answer the call at 3 o clock in the morn guess what she didn t answer it becaus when ambassador steven","10/9/16"
"259","Trump","600 -- wait a minut anderson 600 time well she said she wa awak at 3 o clock in the morn and she also sent a tweet out at 3 o clock in the morn but I won t even mention that but she said she ll be awak who s go -- the famou thing we re go to answer our call at 3 o clock in the morn guess what happen ambassador steven -- ambassador steven sent 600 request for help and the onli one she talk to wa sidney blumenth who s her friend and not a good guy by the way So you know she shouldn t be talk about that now tweet happen to be a modern day form of commun I mean you can like it or not like it I have between facebook and twitter I have almost 25 million peopl It s a veri effect way of commun So you can put it down but it is a veri effect form of commun I m not un-proud of it to be honest with you","10/9/16"
"261","Clinton","No","10/9/16"
"262","Trump","I m shock to hear that","10/9/16"
"264","Clinton","well it s not onli my opinion It s the opinion of mani other nation secur expert republican former republican member of congress but it s in part becaus those of us who have had the great privileg of see thi job up close and know how difficult it is and it s not just becaus I watch my husband take a 300 billion deficit and turn it into a 200 billion surplu and 23 million new job were creat and incom went up for everybodi everybodi african-american incom went up 33 percent and it s not just becaus I work with georg W bush after 9 11 and I wa veri proud that when I told him what the citi need what we need to recov he said you ve got it and he never waver He stuck with me and I have work and I admir presid obama He inherit the worst financi crisi sinc the great depress that wa a terribl time for our countri","10/9/16"
"266","Clinton","nine million peopl lost their job","10/9/16"
"268","Clinton","five million home were lost","10/9/16"
"270","Clinton","and 13 trillion in famili wealth wa wipe out We are back on the right track He would send us back into recess with hi tax plan that benefit the wealthiest of american","10/9/16"
"272","Trump","We have the slowest growth sinc 1929","10/9/16"
"274","Trump","It is -- our countri ha the slowest growth and job are a disast","10/9/16"
"280","Clinton","thank you well you re right thi is one of the most import issu in thi elect I want to appoint suprem court justic who understand the way the world realli work who have real-lif experi who have not just been in a big law firm and mayb clerk for a judg and then gotten on the bench but you know mayb they tri some more case they actual understand what peopl are up against becaus I think the current court ha gone in the wrong direct and so I would want to see the suprem court revers citizen unit and get dark unaccount money out of our polit donald doesn t agre with that I would like the suprem court to understand that vote right are still a big problem in mani part of our countri that we don t alway do everyth we can to make it possibl for peopl of color and older peopl and young peopl to be abl to exercis their franchis I want a suprem court that will stick with roe v wade and a woman s right to choos and I want a suprem court that will stick with marriag equal now donald ha put forth the name of some peopl that he would consid and among the one that he ha suggest are peopl who would revers roe v wade and revers marriag equal I think that would be a terribl mistak and would take us backward I want a suprem court that doesn t alway side with corpor interest I want a suprem court that understand becaus you re wealthi and you can give more money to someth doesn t mean you have ani more right or should have ani more right than anybodi els So I have veri clear view about what I want to see to kind of chang the balanc on the suprem court and I regret deepli that the senat ha not done it job and they have not permit a vote on the person that presid obama a highli qualifi person they ve not given him a vote to be abl to be have the full complement of nine suprem court justic I think that wa a derelict of duti I hope that they will see their way to do it but if I am so fortun enough as to be presid I will immedi move to make sure that we fill that we have nine justic that get to work on behalf of our peopl","10/9/16"
"282","Trump","justic scalia great judg die recent and we have a vacanc I am look to appoint judg veri much in the mold of justic scalia I m look for judg -- and I ve actual pick 20 of them so that peopl would see highli respect highli thought of and actual veri beauti review by just about everybodi but peopl that will respect the constitut of the unit state and I think that thi is so import also the second amend which is total under sieg by peopl like hillari clinton they ll respect the second amend and what it stand for what it repres So import to me now hillari mention someth about contribut just so you understand So I will have in my race more than 100 million put in -- of my money mean I m not take all of thi big money from all of these differ corpor like she s do what I ask is thi So I m put in more than -- by the time it s finish I ll have more than 100 million invest pretti much self-fund money We re rais money for the republican parti and we re do tremend on the small donat 61 averag or so I ask hillari whi doesn t -- she made 250 million by be in offic she use the power of her offic to make a lot of money whi isn t she fund not for 100 million but whi don t you put 10 million or 20 million or 25 million or 30 million into your own campaign It s 30 million less for special interest that will tell you exactli what to do and it would realli I think be a nice sign to the american public whi aren t you put some money in you have a lot of it you ve made a lot of it becaus of the fact that you ve been in offic made a lot of it while you were secretari of state actual So whi aren t you put money into your own campaign I m just curiou","10/9/16"
"283","Clinton","well","10/9/16"
"286","Clinton","the question wa about the suprem court and I just want to quickli say I respect the second amend but I believ there should be comprehens background check and we should close the gun show loophol and close the onlin loophol","10/9/16"
"289","Clinton","We have to save as mani live as we possibl can","10/9/16"
"293","Trump","absolut I think it s such a great question becaus energi is under sieg by the obama administr under absolut sieg the epa environment protect agenc is kill these energi compani and foreign compani are now come in buy our -- buy so mani of our differ plant and then re-jigg the plant so that they can take care of their oil We are kill -- absolut kill our energi busi in thi countri now I m all for altern form of energi includ wind includ solar et cetera but we need much more than wind and solar and you look at our miner hillari clinton want to put all the miner out of busi there is a thing call clean coal coal will last for 1 000 year in thi countri now we have natur ga and so mani other thing becaus of technolog We have unbeliev -- we have found over the last seven year we have found tremend wealth right under our feet So good especi when you have 20 trillion in debt I will bring our energi compani back they ll be abl to compet they ll make money they ll pay off our nation debt they ll pay off our tremend budget deficit which are tremend but we are put our energi compani out of busi We have to bring back our worker you take a look at what s happen to steel and the cost of steel and china dump vast amount of steel all over the unit state which essenti is kill our steelwork and our steel compani We have to guard our energi compani We have to make it possibl the epa is so restrict that they are put our energi compani out of busi and all you have to do is go to a great place like west virginia or place like ohio which is phenomen or place like pennsylvania and you see what they re do to the peopl miner and other in the energi busi It s a disgrac","10/9/16"
"295","Trump","It s an absolut disgrac","10/9/16"
"297","Clinton","and actual -- well that wa veri interest first of all china is illeg dump steel in the unit state and donald trump is buy it to build hi build put steelwork and american steel plant out of busi that s someth that I fought against as a senat and that I would have a trade prosecutor to make sure that we don t get taken advantag of by china on steel or anyth els you know becaus it sound like you re in the busi or you re awar of peopl in the busi -- you know that we are now for the first time ever energy-independ We are not depend upon the middl east but the middl east still control a lot of the price So the price of oil ha been way down and that ha had a damag effect on a lot of the oil compani right We are howev produc a lot of natur ga which serv as a bridg to more renew fuel and I think that s an import transit We ve got to remain energy-independ It give us much more power and freedom than to be worri about what goe on in the middl east We have enough worri over there without have to worri about that So I have a comprehens energi polici but it realli doe includ fight climat chang becaus I think that is a seriou problem and I support move toward more clean renew energi as quickli as we can becaus I think we can be the 21st centuri clean energi superpow and creat million of new job and busi but I also want to be sure that we don t leav peopl behind that s whi I m the onli candid from the veri begin of thi campaign who had a plan to help us revit coal countri becaus those coal miner and their father and their grandfath they dug that coal out A lot of them lost their live they were injur but they turn the light on and they power their factori I don t want to walk away from them So we ve got to do someth for them","10/9/16"
"299","Clinton","but the price of coal is down worldwid So we have to look at thi comprehens","10/9/16"
"301","Clinton","and that s exactli what I have propos I hope you will go to hillaryclinton com and look at my entir polici","10/9/16"
